hgnc_symbol	agilent_gpl6848
MIR642B	
TNPO1	A_23_P156101
TNPO1	A_24_P260440
TNPO1	
	A_32_P205478
BGLAP	A_23_P160638
BGLAP	A_24_P336551
QPCTL	
QPCTL	A_23_P130787
	A_32_P164630
MIR548O	
ALKBH4	A_23_P255523
ALKBH4	
MS4A4A	A_23_P75769
MS4A4A	
SMG5	A_23_P322043
SMG5	
LRWD1	
LRWD1	A_23_P360874
FBXO46	A_23_P27744
FBXO46	
	A_23_P153390
	A_24_P186539
MIR6863	
RPS24P17	
HERPUD1	
HERPUD1	A_23_P54846
HERPUD1	A_24_P253588
FOXO3B	A_23_P345575
FOXO3B	A_32_P102062
FOXO3B	
SEMA6B	A_23_P208900
SEMA6B	
MIF4GD	A_24_P382026
MIF4GD	
RNU6-204P	
HTT-AS	
PRKCH	
PRKCH	A_32_P10165
PRKCH	A_23_P205567
CHMP4C	A_23_P432598
MSANTD1	A_23_P212749
MSANTD1	
RNU6-1247P	
RNY4P20	
RN7SKP268	
ZBTB2	A_23_P82108
ZBTB2	A_24_P286345
RMND1	A_24_P324998
RMND1	A_24_P343271
RMND1	A_32_P124521
RMND1	
RPL7AP29	
HNRNPA1P36	
PLAC8	A_23_P81219
PLAC8	A_24_P183128
PLAC8	
GPAT4-AS1	
SERINC4	A_24_P160586
SERINC4	A_32_P138977
KRT18P37	
GINS4	A_23_P136786
GINS4	
GINS4	A_23_P136787
GINS4	A_24_P922497
MIR5090	
MIR4467	
RASA4B	A_23_P168449
RASA4B	A_24_P376422
RASA4B	A_24_P943263
TMEM79	A_23_P149259
TMEM79	
MMP10	A_23_P13094
MMP10	
C17orf58	A_24_P49190
HSPA8P15	
ZNF121	A_23_P89960
ZNF121	A_24_P325035
ZNF121	A_24_P935782
ARMT1	A_23_P254472
ARMT1	
	A_24_P937904
ZNF829	A_32_P82863
ZNF829	A_32_P96435
ZNF829	
CCT3	A_23_P160631
CCT3	
COQ2	
COQ2	A_23_P124733
ERBB2	A_23_P89249
ERBB2	A_24_P284420
ERBB2	
CCDC170	A_23_P93514
CCDC170	
GPAT4	
GPAT4	A_23_P82839
GPAT4	A_24_P103686
TBC1D2B	
TBC1D2B	A_23_P396666
TBC1D2B	A_32_P361915
PRORSD1P	A_24_P118011
KANK2	A_23_P50426
KANK2	A_23_P55897
KANK2	A_24_P324787
KANK2	
RNU6-813P	A_32_P190211
KAT5	A_23_P138849
KAT5	
H4C3	A_23_P214487
FAM162B	A_23_P145054
GPRC6A	A_23_P81683
HPSE	A_23_P256107
HPSE	A_24_P345866
HPSE	
SLC7A8	A_23_P205489
SLC7A8	
POLR2J3	
POLR2J3	A_23_P42649
POLR2J3	A_23_P215253
RPS29P13	
RNA5SP214	
RFX6	
RFX6	A_23_P327462
OR5C1	
STPG3	
PSG1	A_23_P50697
PSG1	
PSG1	A_24_P760945
GOLGA7	A_24_P98277
GOLGA7	A_23_P71440
GOLGA7	
CETP	A_23_P49376
CETP	
TRIP12	A_23_P147984
TRIP12	A_24_P325691
TRIP12	A_24_P938281
TRIP12	A_32_P188178
TRIP12	
RNA5SP220	
MIR3668	
MIR4465	
RPS3AP24	
LINC02538	
LINC02487	A_24_P522786
	A_24_P186551
KIF25-AS1	A_23_P93109
KIF25-AS1	
OR2A4	A_23_P134566
CTAGE9	A_32_P116840
CTAGE9	A_32_P167856
ANKRD63	
MIR548H5	
SELENOKP2	
CSK	A_23_P152024
CSK	
RN7SKP245	
ZNF865	
CCN2	A_23_P19663
	A_23_P168449
	A_23_P215253
	A_24_P943263
PRSS57	A_23_P251805
SNAPC3	
UPK3BL1	A_23_P215669
SPACA6	
SPACA6	A_24_P127564
SPACA6	A_24_P942092
	A_23_P215669
	A_23_P42649
AKAP7	A_23_P259594
AKAP7	
RASA4DP	
RPL7AP39	A_23_P59828
MIR4283-1	
TNRC18P3	
SLC29A4P1	
PHKG1P4	
SEPTIN7P15	
NIBAN3	
NIBAN3	A_24_P940348
	A_24_P705136
MTATP6P8	
MTCO3P10	
MTND4LP32	
MTND4P4	
MTND5P6	
MTND6P29	
MTCYBP29	
GUSBP10	
MTND1P4	
MTND2P6	
MTCO1P10	
SYNGR2	A_24_P347854
SYNGR2	
MTCO2P10	
MTATP6P10	
MTCO3P4	
MTND4P5	
MTND5P7	
CPNE2-DT	
RNF146	A_23_P257201
RNF146	
MTCYBP5	
CPNE2	A_23_P37988
CPNE2	
GUSBP12	
RNU7-157P	
MIR3147HG	
NXNL2	A_23_P169319
NXNL2	A_23_P418464
NXNL2	
RNA5SP217	
YWHAZP4	A_24_P541482
YWHAZP4	A_24_P541483
UNC13B	A_23_P253395
UNC13B	
RPL5P18	
SRA1	
SRA1	A_23_P257578
SRA1	A_24_P20753
SRA1	A_24_P274607
MIR3147	
VN1R28P	
SAPCD2P2	
CFAP69	
CRISP1	A_23_P133722
GPX2	A_23_P3038
BCAS3	
BCAS3	A_23_P141680
BCAS3	A_23_P153070
BCAS3	A_24_P100761
RHBG	A_23_P51690
RHBG	
RNASEH2C	A_23_P116081
RNASEH2C	A_24_P52714
RNASEH2C	
CALM1	A_23_P163178
CALM1	
CALM1	A_24_P313186
CALM1	A_24_P542364
JADE2	
JADE2	A_23_P156198
JADE2	A_24_P226278
JADE2	A_23_P416434
JADE2	A_24_P927883
GDPGP1	
GOLGA2P8	
RNU6-449P	
PSME3IP1	A_23_P100441
PSME3IP1	A_24_P373333
PSME3IP1	
HNRNPA1P74	
DEFB133	
UNC13C	A_23_P88576
UNC13C	
DEFB114	A_24_P931533
DEFB113	
KRT8P26	A_24_P890995
AP5B1	A_23_P24424
AP5B1	A_24_P383788
AP5B1	A_24_P9883
DEFB110	
OVOL1	A_23_P202810
OVOL1	A_23_P326700
OVOL1	
DEFB112	
PBOV1	
PTCHD4	
OVOL1-AS1	
ZKSCAN8	A_23_P214529
ZKSCAN8	
	A_24_P733553
FRMPD2B	
WDR55	A_23_P334111
WDR55	A_24_P200549
WDR55	
	A_24_P892464
CFL1	
MIR9-1	
BMPR1A	A_23_P1431
BMPR1A	A_24_P527404
BMPR1A	
MEX3A	A_24_P857404
MEX3A	A_32_P96036
MEX3A	
CYP4X1	A_23_P72411
CYP4X1	A_24_P293530
CYP4X1	
HELQ	A_23_P92614
HELQ	
HDAC7	A_24_P647146
HDAC7	
CYP4Z1	A_23_P103971
HMHB1	A_23_P30204
EAPP	A_23_P128783
EAPP	
CCDC192	A_24_P32627
CCDC192	
GTPBP10	A_24_P494440
GTPBP10	
GTPBP10	A_23_P168656
OR2Y1	
GPR151	
TUBAP9	
CYP4A22-AS1	
TCERG1	
TCERG1	A_23_P133365
MTND1P34	
IL16	
IL16	A_24_P299423
IL16	A_24_P73599
LINC00853	
PDZK1IP1	A_23_P160920
PDZK1IP1	A_23_P394304
OPN4	A_23_P24234
OPN4	
HNRNPC	A_23_P163006
HNRNPC	A_32_P142028
HNRNPC	
ADGRB3	A_23_P252556
ADGRB3	
LINC01389	A_32_P57486
BNIP3	A_23_P138635
BNIP3	
FOXE3	A_23_P112666
FOXD2-AS1	A_32_P523096
ZNF17	
ZNF17	A_24_P169544
VHLL	A_23_P63096
LRRC52	
IGSF3	A_23_P126917
IGSF3	A_24_P182461
IGSF3	
MRPS18C	
MRPS18C	A_23_P81212
ARHGAP39	A_23_P424878
ARHGAP39	
MBD3L2B	A_23_P378450
SNX32	
SNX32	A_23_P351800
FFAR2	
FFAR2	A_23_P397391
CXCL12	A_24_P412156
CXCL12	
CXCL12	A_23_P202448
HSH2D	A_23_P153372
HSH2D	
SYNE1-AS1	
RNA5SP223	
NANOGP11	
HSPD1P16	
ARL2BP	
ARL2BP	A_23_P15182
CNR1	A_23_P214208
CNR1	A_24_P363259
ABRAXAS1	A_23_P253464
ABRAXAS1	A_24_P311577
ABRAXAS1	
ABRAXAS1	A_24_P911827
OR6L2P	
OR7M1P	
CYP2E1	A_23_P98002
CYP2E1	A_24_P394940
CYP2E1	
DMTN	
DMTN	A_23_P219117
CLDN12	A_23_P168656
CLDN12	A_23_P412515
CLDN12	
MUS81	
MUS81	A_23_P161628
MUS81	A_23_P161634
MUS81	A_24_P412238
PLLP	
PLLP	A_23_P43763
EXOC3L2	A_23_P38860
EXOC3L2	A_24_P399454
GLUL	A_24_P53976
GLUL	
RPL23AP91	
PHAF1	A_23_P206382
PHAF1	A_24_P292831
PHAF1	
PHAF1	A_24_P943143
PRMT1	
PRMT1	A_23_P39088
SLC25A14P1	
RPL30P5	
ANXA10	A_23_P58328
ANXA10	
CDK14	
CDK14	A_23_P145889
CDK14	A_24_P29733
SYCE1	A_23_P115805
SYCE1	
DDX60	A_23_P41470
DDX60	A_24_P334361
DDX60	
PCDHGA1	A_23_P354734
PCDHGA1	
OR6L1P	
SPRN	A_24_P576506
SPRN	A_24_P930415
PCDHGA2	A_23_P422044
PCDHGA2	A_23_P354734
	A_24_P201367
	A_23_P24234
TAOK1	
TAOK1	A_23_P38457
TAOK1	A_24_P490857
TAOK1	A_24_P854964
TAOK1	A_32_P127105
RN7SKP202	A_24_P376120
ATOH7	A_23_P378514
ATOH7	A_32_P78295
LINC02640	
KRT19P4	
PBLD	A_23_P149998
PBLD	A_24_P112395
PBLD	A_24_P312519
PBLD	
PBLD	A_24_P126484
B3GNT9	A_23_P379736
B3GNT9	A_23_P66050
B3GNT9	A_24_P279172
PCDHGA3	A_23_P422044
PCDHGA3	A_24_P334529
PCDHGA3	A_23_P354734
PCDHGB1	A_23_P354734
PCDHGB1	A_23_P310972
TRADD	A_23_P54649
TRADD	
CTSW	A_23_P13031
CTSW	A_24_P396167
CTSW	
PCDHGA4	A_23_P354734
PCDHGA4	
NTMT2	
FBXL8	
FBXL8	A_24_P73702
PCDHGB2	A_23_P354734
PCDHGB2	A_23_P411772
HNRNPH3	A_23_P115824
HNRNPH3	A_24_P338187
HNRNPH3	
PCDHGA5	A_23_P354734
PCDHGA5	A_24_P342272
PCDHGB3	A_23_P354734
PCDHGB3	A_23_P395418
PCDHGA6	A_23_P354734
PCDHGA6	
ELAVL4	
ELAVL4	A_24_P188447
ELAVL4	A_24_P930317
ELAVL4	A_24_P944336
PCDHGA7	A_23_P435444
PCDHGA7	A_24_P308851
PCDHGA7	A_23_P354734
ASIC2	A_32_P159612
ASIC2	
RNY4P10	
	A_24_P73702
RPL38P3	
RNU6-410P	
RN7SL424P	
KDR	A_23_P58419
KDR	A_24_P71973
KDR	
PCDHGB4	A_23_P359588
PCDHGB4	A_23_P354734
PEAK1	A_23_P65851
PEAK1	A_24_P109652
PEAK1	A_24_P933802
PEAK1	A_24_P933801
PEAK1	
NOL3	A_23_P206371
NOL3	
PCDHGA8	A_23_P359588
PCDHGA8	A_23_P390545
PCDHGA8	A_23_P354734
ECM2	
ECM2	A_23_P303671
ECM2	A_23_P216434
EIF3LP3	A_24_P177653
FXYD6P2	
MIR219A1	
CCNYL4	
PCDHGA9	A_23_P354734
PCDHGA9	A_23_P364414
PCDHGA10	A_24_P34944
PCDHGA10	A_23_P354734
PCDHGB7	A_23_P370494
PCDHGB7	A_23_P354734
TUBB4BP4	
ZNF37A	A_23_P23941
ZNF37A	
ZNF37A	A_24_P239668
RPL7AP57	
FAM214A	A_23_P99853
FAM214A	A_24_P357576
FAM214A	
RPS3AP42	
MLX	A_23_P164148
MLX	A_24_P13991
MLX	A_24_P250176
MLX	
TVP23CP1	
LINC02746	
PTP4A1P3	
FZD1	A_23_P134502
FZD1	A_24_P38276
PCDHGA11	
PCDHGA11	A_23_P354734
KIAA0895L	A_24_P331655
KIAA0895L	A_24_P922062
KIAA0895L	
NIPA2P1	
LHX6	A_23_P32175
LHX6	A_23_P32177
LHX6	
SNRPGP16	
PTTG1IP2	
MTNR1B	A_23_P127418
MTNR1B	
	A_32_P810645
RPL26P31	
SLC36A4	A_23_P345093
SLC36A4	A_23_P86838
SLC36A4	
CAV1	A_24_P12626
CAV1	
PAFAH1B3	A_23_P16078
PAFAH1B3	
TACR2	A_23_P24135
PCDHGB8P	A_24_P177531
RN7SL822P	
PCDHGA12	A_23_P354734
PCDHGA12	A_24_P34944
KPNA2P1	A_32_P140262
RPSAP39	
OR7E94P	
LINC02469	
EXOC3L1	A_23_P424734
EXOC3L1	
PCAT4	A_23_P250747
PCAT4	A_24_P419169
ZMIZ1	A_23_P138435
ZMIZ1	
ZMIZ1	A_23_P314276
PIMREGP4	
NPHS1	A_23_P5200
NPHS1	A_32_P121640
NPHS1	A_32_P13555
NPHS1	
ANTXR2	A_24_P345846
ANTXR2	A_24_P377144
ANTXR2	
PCDHGB9P	
PCDHGC3	A_23_P218937
PCDHGC3	A_23_P354734
PCDHGC3	
GAS7	A_24_P395610
GAS7	A_24_P82466
GAS7	
LINC02354	
MET	A_23_P145844
MET	A_23_P145846
MET	A_23_P359245
MET	
VDR	A_23_P162589
VDR	
PSAP	A_23_P12680
PSAP	A_24_P309317
PSAP	
PRELID1P6	A_23_P79161
PRELID1P6	A_32_P120977
RPS4XP5	
RPL27P6	
CSP1	
HNRNPA1P66	A_24_P204484
FAT3	A_24_P16833
FAT3	A_32_P206415
FAT3	
COA6	A_23_P63459
WASHC2C	A_23_P311847
WASHC2C	A_23_P376799
WASHC2C	A_24_P289420
WASHC2C	A_32_P10960
WASHC2C	A_32_P422453
WASHC2C	
E2F4	A_23_P152218
E2F4	A_24_P318457
E2F4	
CORT	A_23_P258164
CORT	A_24_P246926
MDH1	
MDH1	A_23_P101950
AHCTF1	A_23_P63584
AHCTF1	A_24_P28657
AHCTF1	A_32_P157228
AHCTF1	
RN7SL68P	
PCDHGC4	A_23_P303101
PCDHGC4	A_23_P354734
PCDHGC4	
PCAT7	
PCAT7	A_32_P153781
	A_32_P194742
ELMO3	A_23_P140830
ELMO3	
PGM5P2	A_24_P254949
PCDHGC5	A_23_P354734
PCDHGC5	A_32_P32856
MMP1	A_23_P1691
DIAPH1-AS1	
	A_23_P9280
RPS27AP10	
ZNF146	A_23_P108028
ZNF146	A_24_P159845
OR4K17	A_23_P54088
	A_24_P817490
HDAC3	A_23_P7388
HDAC3	
	A_32_P38313
	A_23_P96420
RPL12P30	
MPPED2	A_32_P105825
MPPED2	A_23_P52888
MPPED2	
ZNF112	A_23_P107724
ZNF112	
TMEM106C	
TMEM106C	A_23_P48175
MIA2	
MIA2	A_23_P117387
MIA2	A_23_P128773
MIA2	A_24_P333326
MIA2	A_32_P121362
SMC5-DT	
	A_32_P195924
	A_32_P200120
ARRDC1-AS1	A_23_P60330
ARRDC1-AS1	A_24_P120970
DUOXA1	
DUOXA1	A_24_P44453
VLDLR-AS1	
VLDLR-AS1	A_32_P473302
RNU6-111P	
RPSAP28	
ALMS1-IT1	
NAT8	A_23_P154379
PRKD2	A_23_P78802
PRKD2	
ALMS1P1	
NAT8B	A_24_P308506
RPS3AP41	
SNRPCP14	
ENPP7P8	
TPRKB	A_23_P5757
TPRKB	
ERP44	A_23_P373927
ERP44	A_23_P380092
ERP44	
PATE1	A_23_P347525
PATE1	
MIR328	
TMEM208	A_23_P206369
TMEM208	
NFE2L3	A_23_P42718
NFE2L3	A_24_P136653
NFE2L3	
PATE2	
PATE3	
CBX3	A_23_P31315
CBX3	
PATE4	
HYLS1	A_23_P127522
FHOD1	A_23_P37778
FHOD1	
IDO2	A_24_P12690
FMNL1-DT	
RELL2	A_23_P69853
RELL2	A_24_P157698
RELL2	
RNU6-559P	
TTC39B	A_32_P58201
TTC39B	
FMNL1-AS1	
PUS3	A_23_P13073
PUS3	
MAP3K14-AS1	
MAP3K14-AS1	A_23_P328174
COL2A1	A_23_P500464
COL2A1	
ABI2	A_23_P79692
ABI2	A_24_P933418
ABI2	
LINC02866	
TCIM	A_23_P253345
TCIM	A_23_P253350
FRRS1	A_32_P150642
FRRS1	A_32_P41594
FRRS1	
RNA5SP261	
NRG1-IT1	
DDX25	
DDX25	A_23_P138910
CAMK1D	A_32_P208120
CAMK1D	
CAMK1D	A_23_P124252
RNA5SP262	
SPATA32	A_23_P352389
RNA5SP263	
NRG1-IT3	
	A_23_P407497
RNU6-663P	
PCDHGB5	
PCDHGB5	A_23_P354734
MTND1P6	
MTND2P32	
EXOC3-AS1	A_24_P247316
RANP9	
AHRR	
AHRR	A_23_P344400
AHRR	A_23_P358709
NRG1	A_23_P136493
NRG1	A_23_P360777
NRG1	
NRG1	A_23_P315815
NRG1	A_23_P407497
MAP3K14	A_23_P207319
LRRC7	A_23_P160273
LRRC7	A_32_P323
LRRC7	
MIR6873	
LINC01448	
TCP1P1	A_32_P501400
	A_23_P345591
	A_24_P300483
PAM	
PAM	A_24_P97703
PAM	A_24_P933704
MICU1	A_23_P46907
MICU1	
TFDP2	A_23_P166964
TFDP2	A_24_P414169
TFDP2	
PSMA2	A_23_P345591
SLC9A5	A_23_P129433
SLC9A5	
MIR6834	
RNA5SP443	
KRT222	A_23_P425925
KRT222	
KRT224P	
KRT24	A_23_P4387
IMP3	A_23_P33809
IMP3	
LINC02357	
KRT25	A_23_P15786
CCKAR	
MRPL32	A_23_P111753
MRPL32	
RPL7P33	
UPF3AP3	
ZNF131	
ZNF131	A_23_P133315
KRT27	A_23_P38584
	A_23_P354326
OR7A5	A_23_P16630
OR7A5	
MRPL34	A_23_P5266
MRPL34	A_24_P125690
MRPL34	
LINC02907	A_24_P303874
SRD5A3	A_23_P121783
F13B	A_23_P46549
F13B	
KRT28	A_32_P489662
SOCS5P2	
PPP1R26-AS1	
KCTD19	A_23_P37785
KCTD19	
	A_23_P121783
LINC02928	
PPP1R26	A_23_P146497
PPP1R26	
LGI2	A_23_P7194
LGI2	
S100A11P1	A_23_P145863
KRT10	
DNAJC2	A_23_P254573
DNAJC2	
LEPR	
LEPR	A_23_P161135
LEPR	A_24_P231104
CGB2	A_23_P27709
CGB2	A_24_P395814
NAP1L1P1	
NTN5	A_32_P394951
NTN5	A_24_P85375
RBP4	A_23_P75283
PIERCE1	A_23_P422115
PIERCE1	
RPUSD4	A_23_P75540
RPUSD4	A_24_P318073
RPUSD4	
SEPSECS-AS1	
PI4K2B	
PI4K2B	A_23_P18598
LCN1	A_23_P123714
LCN1	
C3orf14	A_23_P29655
C3orf14	A_32_P153244
C3orf14	
ARHGAP21	A_23_P115608
ARHGAP21	
RN7SKP118	
LRRC36	
LRRC36	A_23_P118042
SEPSECS	A_23_P167201
SEPSECS	A_24_P377183
SEPSECS	
RNU4-86P	
WEE1	A_23_P127926
WEE1	
OBP2A	A_23_P112327
TRANK1	A_23_P91859
TRANK1	A_24_P68079
TRANK1	
C5orf63	
ARHGEF28	A_24_P177932
ARHGEF28	A_32_P213330
ARHGEF28	
ARHGEF28	A_23_P81298
GTF3C2-AS1	
SENP1	A_23_P204536
SENP1	A_24_P167412
SENP1	
GTF3C2-AS2	
GH1	A_23_P207194
PRPF19-DT	A_32_P122860
SNX17	A_23_P28233
SNX17	A_23_P28238
SNX17	
TMEM109-DT	
TMEM109	A_23_P203364
TMEM109	A_24_P47467
NUP214	
NUP214	A_23_P257091
SUCLG2	A_23_P99249
SUCLG2	
TMEM132A	
RPS29P16	
SLC26A5	
CC2D2A	
CC2D2A	A_23_P348383
CC2D2A	A_23_P413285
TPPP3	A_23_P26386
TPPP3	
PLCD1	A_23_P80739
PLCD1	
	A_23_P207194
	A_23_P207201
SCN4A	A_24_P270999
SCN4A	
CD6	A_23_P139162
CD6	A_23_P311875
CD6	
PSMD4	A_23_P12168
PSMD4	
RNU1-123P	
ZDHHC1	
RNU6-1203P	
MIR6505	
MIR3908	
TMED2-DT	
TMED2	
TMED2	A_23_P36445
TMED2	A_23_P36448
PRR29-AS1	
PRR29	
PRR29	A_32_P27535
ZNF513	A_23_P142671
ANKRD34C	
HNRNPLP2	A_24_P42122
HNRNPLP2	A_32_P109572
HSD11B2	A_23_P14986
HSD11B2	
FSCN1P1	
DNM1P5	
PPM1G	A_23_P209477
PPM1G	
GOLGA8B	A_24_P910580
GOLGA8B	
DDX55	A_23_P47839
DDX55	
SMIM40	
AGRP	
SLC22A7	A_24_P243560
SLC22A7	A_23_P93217
SLC22A7	
SLC22A7	A_23_P93213
ICAM2	A_23_P152655
ICAM2	
TAGLN2	A_23_P74138
TAGLN2	
MIR3179-2	
MIR3670-2	
EIF3K	A_23_P16394
MIR3180-2	
PKD1P1	A_24_P482206
FTH1P3	
JMJD1C	A_23_P427217
JMJD1C	A_23_P300301
JMJD1C	A_32_P57140
JMJD1C	
NRBP1	A_23_P165442
NRBP1	
	A_32_P107821
	A_23_P393401
PEA15	A_24_P250964
PEA15	A_24_P410952
ERN1	A_23_P164042
ERN1	A_24_P296689
ERN1	
ERN1	A_23_P436259
ERN1	A_24_P322313
H6PD	A_23_P114707
H6PD	A_24_P626850
H6PD	
SSR3	A_23_P155229
SSR3	A_24_P319942
SSR3	
CRIP3	
CRIP3	A_23_P156562
MIR6511A2	
MIR6770-2	
PKD1P2	A_24_P477127
ABHD4	A_23_P205519
ABHD4	
MIR6511A3	
FOXD2	A_23_P413585
FOXD2	A_23_P86171
SNORA9B	
DDOST	A_23_P149099
DDOST	
EIF2B1	A_23_P105313
EIF2B1	
VPS4A	A_23_P329772
VPS4A	
SNORD104	A_32_P150263
	A_32_P150263
SNORA50C	A_32_P150263
ASTE1	A_23_P121141
ASTE1	
RPL12P47	
GPR135	A_23_P205575
GPR135	A_23_P410736
GPR135	A_24_P344045
RPS2P28	
NBL1	A_23_P51958
NBL1	
ENPP1	
ENPP1	A_23_P156880
ENPP1	A_32_P192376
RNU6-933P	
COG8	A_23_P502057
COG8	
COG8	A_23_P218295
COG8	A_23_P37966
COG8	A_24_P155815
COG8	A_32_P92399
LINC02954	
GNG2	A_23_P32536
GNG2	
GNG2	A_32_P208403
SLC15A3	A_23_P75786
SLC15A3	
MIR1233-2	
LINC02252	
LINC01852	A_32_P166031
LINC01852	
PDF	A_23_P218295
PDF	A_23_P37966
PDF	A_23_P502057
PDF	A_32_P92399
TMCO5A	
TMCO5A	A_23_P65857
GTF2H3	A_23_P386420
GTF2H3	
	A_23_P37966
	A_23_P502057
	A_24_P155815
	A_32_P92399
	A_23_P417200
PSMD6	A_23_P109928
PSMD6	
WDR37	A_23_P47073
WDR37	
NIP7	A_23_P54834
NIP7	
ZBTB43	A_23_P135315
ZBTB43	A_24_P149713
EML5	
KRTCAP3	
KRTCAP3	A_23_P5435
DMXL1	
DMXL1	A_24_P101128
DMXL1	A_23_P250571
OR7E117P	
ART5	
ART5	A_23_P427122
CAPN12	
ANGPTL2	A_23_P20864
ANGPTL2	A_23_P374104
ANGPTL2	
PRG4	
PRG4	A_23_P160286
NDUFB4P9	
RPL14P3	A_24_P119165
RPL14P3	A_32_P18493
TMED6	A_23_P26570
CLGN	A_23_P18684
CLGN	
PLCH1	A_24_P334248
PLCH1	A_23_P339240
ART1	
BCAR1P1	
RN7SL584P	
BMS1P15	A_24_P263672
RHPN2P1	A_24_P767725
RNU6-986P	
FNDC4	A_23_P16834
CHRNA10	A_23_P411188
CHRNA10	
CHEK2P2	
CBWD1	A_24_P573533
CBWD1	A_32_P161432
CBWD1	A_32_P35220
CBWD1	
LYPLA2P1	A_24_P66270
TERF2	A_23_P417200
TERF2	
GOLGA6L4	A_24_P153880
GOLGA6L4	
GOLGA6L4	A_32_P169491
RNU6-1143P	
RNU7-50P	
MGAT4D	A_32_P66756
MGAT4D	
PGAP2	A_23_P64560
PGAP2	
DIS3L	A_23_P65741
DIS3L	
IFT172	A_23_P406135
IFT172	
ELMOD2	
ELMOD2	A_23_P305692
ELMOD2	A_23_P7282
UCP1	A_23_P30091
TUNAR	
TUNAR	A_24_P525749
EML2	A_23_P101297
EML2	
RN7SL152P	
TNRC18P1	
TMEM156	A_23_P92334
TMEM156	
FAM161B	
FAM161B	A_23_P365226
CACNB2	A_23_P326852
CACNB2	
MIR1538	
ACSF3	
ACSF3	A_32_P218332
ACSF3	A_23_P401024
ACSF3	A_24_P239309
HIGD1AP14	
CASP6	A_23_P500799
CASP6	
COQ6	A_23_P65584
COQ6	
WWTR1	A_23_P29769
WWTR1	A_24_P944383
WWTR1	A_24_P944390
WWTR1	A_32_P6868
WWTR1	
TIPIN	A_23_P99930
TIPIN	
ZNF300	A_23_P110699
PLA2G12A	A_23_P30020
PLA2G12A	A_24_P706752
PLA2G12A	
ST3GAL3	
ST3GAL3	A_23_P200999
ST3GAL3	A_24_P268123
ATP6V0A2	A_23_P87513
ATP6V0A2	
SCARNA14	
FAT2	A_23_P81507
RPL9P25	
	A_23_P30020
	A_24_P92472
MAP2K1	
MAP2K1	A_23_P20248
LRIG1	A_23_P109636
LRIG1	
GAR1-DT	
GAR1	A_23_P58280
GAR1	
SLC16A3	A_23_P158725
SLC16A3	
RRH	A_23_P253723
KIAA0825	A_32_P138833
KIAA0825	A_23_P409663
KIAA0825	A_23_P422245
PRELID2	A_23_P110585
PRELID2	
PRELID2	A_24_P346101
LRIT3	
RPL27P12	
KRT19P3	A_24_P118361
C4orf17	A_23_P167298
C4orf17	
LINC00304	A_24_P90923
LINC00304	A_23_P401024
LINC02138	
CDH15	A_32_P25357
CDH15	
FAM215A	A_24_P22562
TENT2	
TENT2	A_23_P314202
TENT2	A_23_P393425
PPY	A_23_P207336
PPY	
	A_24_P264611
MTTP	A_23_P213171
MTTP	
ZNF778	A_23_P170579
ZNF778	A_23_P170581
ZNF778	A_32_P78783
ZNF778	
NAGS	A_23_P405794
NAGS	A_23_P406187
NAGS	A_32_P32739
NMNAT1P4	
ZIC4	A_23_P306859
ZIC4	A_24_P217306
ZIC4	
ZIC4	A_23_P211711
ATP5MFP6	
SMAD1	
SMAD1	A_23_P212870
SMAD1	A_24_P71938
SMAD1	A_23_P334271
RPL35AP32	
TMEM101	A_23_P15516
TMEM101	
	A_24_P287613
SNAPC5	A_23_P383977
SNAPC5	A_24_P287613
SNAPC5	
SNAPC5	A_23_P21776
ENTPD5	A_23_P117580
ENTPD5	A_24_P25452
ENTPD5	
RHOG	A_23_P150718
RHOG	
STIM1-AS1	A_32_P206618
	A_24_P889527
SLC26A5-AS1	
MIR4687	
PPIAP40	A_24_P229616
RN7SKP86	
MIR4512	
LIMK1	A_23_P215461
LIMK1	
HNRNPA1P76	
RPL4	A_23_P69431
RPL4	
WIZ	A_23_P405531
WIZ	
	A_24_P366495
RPS29P20	
RRM1	
RRM1	A_23_P87351
LSM12	A_23_P307430
LSM12	A_32_P209909
LSM12	A_32_P95537
SMAD1-AS2	
SMAD1-AS1	
NCOA4P3	A_24_P518369
C4orf51	
MIR4673	
MIR4674	
BMS1P12	A_32_P93144
MMAA	
MMAA	A_23_P144357
IGKV1OR9-1	A_32_P148122
MCCC2	A_23_P18887
FOXD4L5	
CBWD4P	
RNU6-131P	
FRG1KP	
HROB	A_24_P48248
HROB	
CBWD5	A_32_P35220
CBWD5	A_24_P145035
CBWD5	A_24_P25080
CBWD5	A_24_P573533
CBWD5	
DNAH10OS	
BLK	A_23_P31725
BLK	
BBOF1	A_23_P76983
BBOF1	
LINC00934	
STIMATE	
STIMATE	A_24_P255082
STIMATE	A_24_P272310
HSPB8	
HSPB8	A_23_P123256
HSPB8	A_23_P162579
ASB16	
ASB16	A_23_P118581
ASB16	A_24_P56837
MIR590	
EPHA5	A_23_P147839
EPHA5	A_32_P149640
EPHA5	
PMPCB	A_23_P134464
PMPCB	
THPO	A_23_P121459
THPO	A_24_P377124
THPO	
EXTL3	
EXTL3	A_23_P384405
EXTL3	A_32_P92163
RARS1P1	
TMUB2	A_23_P36647
TMUB2	A_24_P818005
TMUB2	A_24_P87498
TMUB2	
ALDH6A1	A_23_P128967
ALDH6A1	
PPFIBP1	
PPFIBP1	A_23_P337917
PPFIBP1	A_23_P373724
PPFIBP1	A_23_P47867
RPS15P9	
	A_24_P487877
